caption,id,file_path
طفل يجلس على طاولة مع امرأة تقف خلفه.,531441,000000531441.jpg
امرأة تقف خلف طفل مع بيتزا.,531441,000000531441.jpg
امرأة تقف لالتقاط صورة مع طفل يجلس على طاولة أمام طبق طعام.,531441,000000531441.jpg
امرأة تقف خلف صبي صغير يجلس على طاولة.,531441,000000531441.jpg
صبي صغير وسيدة يمسكان أصابعهما مع طبق من الطعام أمامهما.,531441,000000531441.jpg
رجل يطعم امرأة قطعة من كعكة الشوكولاتة.,136670,000000136670.jpg
هذا الرجل يعطي هذه السيدة لقمة من كعكته,136670,000000136670.jpg
رجل مع طبق من الطعام يقدم لدغة لامرأة.,136670,000000136670.jpg
رجل يحمل ملعقة بالقرب من وجه المرأة.,136670,000000136670.jpg
محب وزوجته يتقاسمان بعض الطعام,136670,000000136670.jpg
رامي  البيسبول يرمي الكرة إلى الضارب.,152158,000000152158.jpg
رجل يحمل مضربا في ملعب بيسبول.,152158,000000152158.jpg
إبريق يرسل نبرة نحو الخليط.,152158,000000152158.jpg
الرامي يرمي الكرة إلى الضارب في لعبة البيسبول.,152158,000000152158.jpg
رجل يحمل مضربًا وهو يقف بجانب قاعدة.,152158,000000152158.jpg
قطار كبير باللونين الأحمر والأزرق على سكة القطار.,472569,000000472569.jpg
قطار يقف على القضبان تحت سماء ملبدة بالغيوم.,472569,000000472569.jpg
قطا  باللون الأزرق والأحمر والأصفر في محطة قطار.,472569,000000472569.jpg
قطار أحمر وأزرق يسير على سكة القطار.,472569,000000472569.jpg
قطار ركاب على مسارات القطار عند توقف.,472569,000000472569.jpg
إناء به قطعة قماش حمراء,488809,000000488809.jpg
مزهرية بجانبها شمعة جالسة على طاولة.,488809,000000488809.jpg
يوجد مزهرية شفافة بداخلها ورق أحمر ناعم,488809,000000488809.jpg
مزهرية بقطعة قماش حمراء بداخلها بجانب واحدة بها شمعة على منضدة,488809,000000488809.jpg
إناء موضوع على منضدة تحمل بعض المناديل الورقية.,488809,000000488809.jpg
أشخاص يقفون على قمة حافلة ذات طابقين بالقرب من حشد من الناس.,46537,000000046537.jpg
حافلة سياحية حمراء من مستويين تسير في الشارع مع أشخاص في الجزء العلوي يلوحون للناس أثناء قيادتهم لها.,46537,000000046537.jpg
حافلة حمراء ذات طابقين تمر عبر مبنى شاهق.,46537,000000046537.jpg
حافلة كبيرة ذات مستويين وسائح عليها,46537,000000046537.jpg
فريق رياضي يركب حافلة ذات طابقين في جموع كنوع من الاحتفال أو العرض.,46537,000000046537.jpg
راجة نارية قديمة تقف على طريق بجوار منطقة عشبية,121430,000000121430.jpg
دراجة بخارية خضراء ذات مقعد جلدي غريب تقف على الطريق.,121430,000000121430.jpg
دراجة نارية خضراء مركونة في شارع وعر مكسور.,121430,000000121430.jpg
دراجة نارية قديمة الطراز خضراء على الأرض.,121430,000000121430.jpg
دراجة نارية خضراء عتيقة من أوائل القرن العشرين.,121430,000000121430.jpg
امرأة تقف على الرصيف وتأكل نقانقًا.,150955,000000150955.jpg
امرأة شابة ترتدي نظارة تأكل وتشرب مشروبًا.,150955,000000150955.jpg
امرأة تمشي في الشارع مع نقانق ومشروب في يدها.,150955,000000150955.jpg
امرأة تقف على الرصيف وتأكل نقانقًا وتحمل علبة.,150955,000000150955.jpg
امرأة تقف و فى فمها نقانق.,150955,000000150955.jpg
الحافلات تروح و تجيئ في ما يبدو مجرد يوم آخر,346384,000000346384.jpg
حافلتان على طريق مخصص للحافلات فقط.,346384,000000346384.jpg
حافلتان سياحيتان متوقفتان في شارع مخصص للحافلات فقط.,346384,000000346384.jpg
تسير حافلة وردية اللون على الطريق في الخلفية.,346384,000000346384.jpg
حافلتان تقفان في حارات مخصصة فقط للحافلات.,346384,000000346384.jpg
مجموعة من الأشخاص يجلسون في قارب في الماء.,23489,000000023489.jpg
الناس على متن القارب يتحركون في المحيط,23489,000000023489.jpg
هناك زورق سريع صغير ينزل في النهر,23489,000000023489.jpg
الناس على متن قارب ملون على البحيرة,23489,000000023489.jpg
عائلة على متن قارب يبحر في النهر.,23489,000000023489.jpg
طاهٍ يقدم شطائر مصغرة صنعها.,66388,000000066388.jpg
رجل يرتب مجموعة من المقبلات على صينية,66388,000000066388.jpg
طاهٍ بالفندق يعرض شطائر اللحم والجبن الصغيرة التي يصنعها,66388,000000066388.jpg
رجل يعد الطعام داخل المطبخ.,66388,000000066388.jpg
شخص لديه بعض الطعام ومستعد لتناول الوجبات الخفيفة.,66388,000000066388.jpg
العديد من فرق التجديف في الماء بقوارب أصغر.,79077,000000079077.jpg
عدد من الفرق تجديف القوارب في منطقة كبيرة من المياه.,79077,000000079077.jpg
اصطفت قوارب التجديف في سباق حتى النهاية,79077,000000079077.jpg
قوارب التجديف تتسابق عبر مسطح مائي كبير.,79077,000000079077.jpg
تتسابق ستة فرق تجديف على البحيرة في هذا الحدث.,79077,000000079077.jpg
شخص يمتطي ظهر حصان عبر حقل أخضر.,555457,000000555457.jpg
شخص يركب حصانًا على العشب بالقرب من السياج.,555457,000000555457.jpg
شخص يمتطي حصانًا بالقرب من حقل كبير مفتوح.,555457,000000555457.jpg
امرأة تجلس على حصان في العشب.,555457,000000555457.jpg
شخص يركب حصانًا أمام السياج.,555457,000000555457.jpg
فتاة تجلس حول طاولة في مطعم تأكل بيتزا.,25603,000000025603.jpg
فتاة مع بعض الطعام والشراب على طاولة.,25603,000000025603.jpg
فتاة ترتدي زي كليوباترا تأكل البيتزا على الطاولة.,25603,000000025603.jpg
فتاة صغيرة تأكل البيتزا في أحد المطاعم.,25603,000000025603.jpg
فتاة صغيرة تأكل البيتزا مرتدية زي مصري,25603,000000025603.jpg
رجل وقطتان في المطبخ,125015,000000125015.jpg
امرأة في المطبخ مع قطتيها.,125015,000000125015.jpg
قطتان تجلسان عند أقدام امرأة تحضر الطعام.,125015,000000125015.jpg
قطتان تنظران إلى المنضدة بينما تعد المرأة طعامهما.,125015,000000125015.jpg
امرأة تقف في المطبخ بجانب قطتين,125015,000000125015.jpg
رجل في الغابة يحمل شيئًا ورديًا,142321,000000142321.jpg
رجل في الغابة في وسط لعبة frolf,142321,000000142321.jpg
رجل يقف في منطقة اشجار بجانب مرمى قرص غولف.,142321,000000142321.jpg
رجل يقف في الغابة يحمل قرصًا مضغوطًا.,142321,000000142321.jpg
رجل يمسك بقرص طائر في منطقة حرجية.,142321,000000142321.jpg
ثلاثة أطفال يجلسون على مقعد أثناء قراءة الكتب.,569314,000000569314.jpg
ثلاثة أطفال يجلسون في صف يقرأون الكتب.,569314,000000569314.jpg
بعض الأطفال يقرؤون بعض الكتب في المكتبة.,569314,000000569314.jpg
ثلاثة أطفال يجلسون بجانب بعضهم البعض ويقرأون الكتب.,569314,000000569314.jpg
زوجان من الأطفال الصغار يقرؤون الكتب,569314,000000569314.jpg
زوج من الناس يقفزون على خيولهم فوق عقبة من الخشب.,577421,000000577421.jpg
شخصان يمتطيان ظهور خيول بنية.,577421,000000577421.jpg
حصانان بني وأسود وراكبهما يقفزان فوق جذوع الأشجار,577421,000000577421.jpg
امرأتان على ظهور الخيل تقفزان فوق جذوع الأشجار.,577421,000000577421.jpg
شخصان يركبان خيولًا يقفزان فوق جذوع الأشجار.,577421,000000577421.jpg
رجل يحمل هاتفًا خلويًا حديثًا على مكتب.,68439,000000068439.jpg
هاتف Nokia قديم في يد شخص بجوار لوحة مفاتيح سوداء وفضية على مكتب.,68439,000000068439.jpg
شخص يحمل هاتفًا خلويًا مغلقًا.,68439,000000068439.jpg
هناك شخص يحمل هاتفًا خلويًا صغيرًا بجوار مكتب,68439,000000068439.jpg
يد تمسك بهاتف ذكي أعلى مكتب كمبيوتر.,68439,000000068439.jpg
شخص يبشر الجبن فوق بيتزا صغيرة.,96307,000000096307.jpg
بيتزا رقيقة على منضدة بواسطة مبشرة الجبن.,96307,000000096307.jpg
يتم تقطيع جبنة الموزاريلا إلى بيتزا.,96307,000000096307.jpg
بيتزا صغيرة تجلس على طبق ورقي.,96307,000000096307.jpg
شخص ما يبشر الجبن على بيتزا صغيرة.,96307,000000096307.jpg
رجل في المطبخ يقف بجانب الثلاجة,417650,000000417650.jpg
رجل يجلس في المطبخ ويضيء عليه ضوء.,417650,000000417650.jpg
رجل في المطبخ مع ثلاجة,417650,000000417650.jpg
عيون شاب عالقة في بقعة من ضوء الشمس في المطبخ,417650,000000417650.jpg
شخص ما في الظلام في المنزل.,417650,000000417650.jpg
رجل ينظف أسنان الطفل بفرشاة أسنان كهربائية بينما يحمل فرشاة أسنان إلى فمه.,418575,000000418575.jpg
رجل يمسك فرشاة أسنان أمام وجهه بيده اليمنى بينما يغسل أسنان طفل بفرشاة أسنان أخرى بيده اليسرى.,418575,000000418575.jpg
شخص ينظف أسنانه وأسنانه,418575,000000418575.jpg
رجل ينظف أسنانه بينما يغسل أسنان رضيع.,418575,000000418575.jpg
رجل ينظف أسنان طفل يرقد على السرير,418575,000000418575.jpg
اجتماع المسؤولين الحكوميين الذين يتحدثون عن السياسة الخارجية.,486581,000000486581.jpg
رجل يتحدث مع مجموعة من الناس.,486581,000000486581.jpg
يقف شخص أمام حشد من الناس.,486581,000000486581.jpg
شخص يرتدي بدلة وربطة عنق على المنصة,486581,000000486581.jpg
رجل يقف على المنصة يلقي كلمة أمام حشد من الناس.,486581,000000486581.jpg
امرأة بعيون خضراء ترتدي قميصًا بنفسجيًا  و تأكل شيئًا.,521096,000000521096.jpg
امرأة تاكل بعض الطعام في الخارج,521096,000000521096.jpg
امرأة مع فطيرة قطف أسنان في منطقة مشجرة.,521096,000000521096.jpg
سيدة شابة جميلة تأكل الطعام بجانب الأشجار.,521096,000000521096.jpg
امرأة تمسك شطيرة بيد والأخرى بالقرب من فمها.,521096,000000521096.jpg
قطة تجلس أمام حاملة حيوانات بسلسلة.,267777,000000267777.jpg
قطة ذات مقود تجلس على بطانية بينما تجلس قطة أخرى في حاملة حيوانات أليفة.,267777,000000267777.jpg
البسيسات تنتظر الذهاب إلى الناقل الخاص بهم.,267777,000000267777.jpg
قطة في حاملة حيوانات بالقرب من قطة على مقود.,267777,000000267777.jpg
قطة على مقود خارج بيت الكلب الذي يحتوي على قطة أخرى.,267777,000000267777.jpg
امرأة تقلب التورتيلا في المطبخ من المقلاة.,350737,000000350737.jpg
السيدة تحمل مقلاة وملعقة,350737,000000350737.jpg
الطباخ يقلب فطيرة فوق طاولة.,350737,000000350737.jpg
امرأة تقذف عجة في مقلاة.,350737,000000350737.jpg
سيدة تمسك الملعقة في يدها والمقلاة في الأخرى,350737,000000350737.jpg
مقعد خشبي موضوع على رمال الشاطئ.,394104,000000394104.jpg
مقعد فارغ يواجه المحيط على الرمال.,394104,000000394104.jpg
مقعد قوي على الجرف للجلوس على شاطئ البحر.,394104,000000394104.jpg
مقعد فارغ فوق الساحل ، يواجه الأفق.,394104,000000394104.jpg
مقعد موضوع على الرمال بجوار المحيط.,394104,000000394104.jpg
مجموعة كبيرة تجلس على العشب مع الكرات.,151732,000000151732.jpg
العديد من الرجال في زي كرة القدم يتظاهرون ويمسكون بكرات كرة القدم.,151732,000000151732.jpg
مجموعة كبيرة من الذكور مع كرة القدم.,151732,000000151732.jpg
فريق كرة قدم وأشخاص آخرين في صورة جماعية.,151732,000000151732.jpg
مجموعة من لاعبي كرة القدم يرتدون الزي العسكري يجلسون معًا ويقفون معًا.,151732,000000151732.jpg
دراجة نارية تقف في مبنى مع رجلان يقفان في المقدمة.,485473,000000485473.jpg
زوجان من الدراجات النارية متوقفة في مرآب,485473,000000485473.jpg
رجلان يقفان بجوار دراجات نارية في محل.,485473,000000485473.jpg
دراجات نارية متوقفة داخل مبنى ورشة.,485473,000000485473.jpg
دراجة نارية متوقفة داخل مرآب بجوار الرفوف.,485473,000000485473.jpg
متسابق يركب حصانًا في أحد الحقول.,207026,000000207026.jpg
متسابق يرتدي الأسود يركب حصانًا أسود يركب عبر حقل.,207026,000000207026.jpg
الفارس يركب حصانًا عبر مسار مليء بالعقبات,207026,000000207026.jpg
المتسابق على الحصان الأسود يرتدي رقمًا.,207026,000000207026.jpg
شخص يركب حصانًا داخل مسار حواجز.,207026,000000207026.jpg
أطباق اللحوم والأرز والخضروات والشوربة على منضدة.,264712,000000264712.jpg
أطباق طعام تتكون من لحوم مختلفة وبعض الأرز.,264712,000000264712.jpg
أطباق اللحوم والشوربات والخضروات والأرز تقدم مع قطع اللحم,264712,000000264712.jpg
يتم ترتيب مجموعة متنوعة من الأطعمة الآسيوية على طاولة خشبية.,264712,000000264712.jpg
تشغل أطباق الأرز والحساء وأطباق اللحوم معظم مساحة المائدة,264712,000000264712.jpg
بعض الفيلة تمشي على درب والناس على ظهورهم,304854,000000304854.jpg
ثلاثة أفيال تسير في طريق نحو الماء وتحمل الناس.,304854,000000304854.jpg
زوجان من الأفيال التي عليها أشخاص,304854,000000304854.jpg
ثلاثة أشخاص يركبون الأفيال في طريق عبر الغابة,304854,000000304854.jpg
قطيع من الفيلة يسير في طريق ترابي.,304854,000000304854.jpg
صورة ضبابية لعدد قليل من الخيول بالقرب من الحشد.,351973,000000351973.jpg
صورة ضبابية للغاية لبعض الخيول البنية الكبيرة.,351973,000000351973.jpg
خيول بنية تمشي في شارع تسحب العربات.,351973,000000351973.jpg
يظهر زوج من العربات التي تجرها الخيول على الطريق.,351973,000000351973.jpg
زوجان من الخيول في أحد شوارع المدينة.,351973,000000351973.jpg
شخص على تلة ثلجية يرتدي حذاء ثلجي.,172989,000000172989.jpg
سيدة ترتدي ملابس سوداء تتزلج بأحذية ثلجية في يوم مشمس في الجبال.,172989,000000172989.jpg
متزلج مبتسم يقف لالتقاط صورة أعلى ممر.,172989,000000172989.jpg
امرأة تأخذ استراحة من التزلج على الابتسام أمام الكاميرا.,172989,000000172989.jpg
امرأة تقف على قمة منحدر مغطى بالثلج ترتدي الزلاجات.,172989,000000172989.jpg
قلعة خشبية و ساعة  في قطعة رملية,214524,000000214524.jpg
تمثال خشبي لساعة على الشاطئ.,214524,000000214524.jpg
تمثال لبرج ساعة في الرمال,214524,000000214524.jpg
كائن غريب المظهر يجلس في منتصف الطريق.,214524,000000214524.jpg
برج ساعة خشبي منحوت مع أعمدة تحمله.,214524,000000214524.jpg
كومة من الأمتعة على أرضية خشبية بجوار خزانة الملابس.,457226,000000457226.jpg
يتم تجميع العديد من الحقائب معًا على الأرض ، بما في ذلك حقيبة تسوق وحقيبة من القماش الخشن وحقيبة سوداء.,457226,000000457226.jpg
حقائب السفر مكدسة على أرضية خشبية.,457226,000000457226.jpg
هناك العديد من الحقائب والأمتعة بجانب بعضها البعض,457226,000000457226.jpg
عدة حقائب سفر وحقائب سفر في كومة على أرضية خشبية.,457226,000000457226.jpg
رجل يسترخي مع فنجان من القهوة بينما يبقى كلبه قريبًا.,481212,000000481212.jpg
رجل ، قطة ، وكلب على الأريكة بالداخل في زاوية الغرفة مع النوافذ.,481212,000000481212.jpg
رجل يستلقي على أريكة بجانب كلب أبيض وأسود.,481212,000000481212.jpg
رجل مع فنجان يجلس على أريكة مع كلب وقطة أمام بعض النوافذ.,481212,000000481212.jpg
رجل يجلس على أريكة لتناول القهوة مع قطة وكلب.,481212,000000481212.jpg
امرأة تقف وراء مجموعة من الغنم.,485185,000000485185.jpg
تقف امرأة خلف صف من حيوانات المزرعة.,485185,000000485185.jpg
سبع بقرات مصفوفة وهي تحلب.,485185,000000485185.jpg
امرأة تربط جهازًا ببعض الحيوانات.,485185,000000485185.jpg
صف من الخراف يقف على طاولة الطعام أمام امرأة,485185,000000485185.jpg
قطة سوداء تجلس فوق غطاء محرك السيارة.,3711,000000003711.jpg
قطة تجلس على غطاء محرك سيارة قديمة.,3711,000000003711.jpg
هناك شيء يبدو مثيرًا للاهتمام بشكل خاص هنا.,3711,000000003711.jpg
قطة سوداء تجلس على غطاء سيارة قديمة,3711,000000003711.jpg
قطة تجلس على غطاء محرك السيارة وتحتاج إلى طلاء,3711,000000003711.jpg
قطة سوداء وبيضاء ملتفة في سرير مخطط للحيوانات الأليفة أعلى مكتب كمبيوتر.,288724,000000288724.jpg
قطة في حقيبة تجلس فوق خزانة.,288724,000000288724.jpg
قطة تجلس على سريرها الذي يوضع على مكتب.,288724,000000288724.jpg
قطة سوداء وبيضاء تجلس في سرير قط على مكتب.,288724,000000288724.jpg
قطة مستلقية على سرير على مكتب.,288724,000000288724.jpg
غرفة معيشة مع كرسي وأريكة وتلفزيون,366141,000000366141.jpg
قطة تستلقي على كرسي في غرفة المعيشة,366141,000000366141.jpg
غرفة بها أريكة وكرسي وطاولة وتلفزيون.,366141,000000366141.jpg
قطة تجلس على كرسي في الخلف في الغرفة التي تواجه التلفزيون,366141,000000366141.jpg
غرفة معيشة مع أريكة وتلفزيون كبير,366141,000000366141.jpg
دمية دب بجوار أربعة صناديق على الأرض,219283,000000219283.jpg
دبدوب يجلس أمام كومة من الصناديق.,219283,000000219283.jpg
دبدوب يجلس على الأرض أمام العديد من الصناديق.,219283,000000219283.jpg
دبدوب كبير يجلس بجانب بعض الصناديق,219283,000000219283.jpg
دمية دب تجلس أمام مجموعة من الصناديق.,219283,000000219283.jpg
شخص يحمل كاميرا أمام لعبة آلة مخلب مليئة بالحيوانات المحنطة.,320150,000000320150.jpg
شخص يحمل كاميرا يلتقط صورة للجوائز في إحدى الألعاب,320150,000000320150.jpg
رجل يلتقط صورة لجوائز في لعبة آلة مخلب,320150,000000320150.jpg
رجل يلتقط صورة لآلة بيع مخلب مليئة بالألعاب المحشوة.,320150,000000320150.jpg
آلة لعبة مليئة بالحيوانات المحنطة الملونة,320150,000000320150.jpg
صورة لحيوانات محشوة في الشارع.,81070,000000081070.jpg
الشجرة مغطاة بالحيوانات المحنطة والبالونات.,81070,000000081070.jpg
تمتلئ شجرة جانب الشارع بالشموع ودمى الدببة والبالونات.,81070,000000081070.jpg
الهاتف مزخرف مثل النصب التذكاري بالشموع.,81070,000000081070.jpg
شجرة بالونات مربوطة عليها وشموع في قاعدتها.,81070,000000081070.jpg
يتم عرض الفواكه والبيض والمعجنات.,371280,000000371280.jpg
الطعام على طبق بجانب الفواكه على الطاولة.,371280,000000371280.jpg
الطعام يجلس على منضدة أو طاولة.,371280,000000371280.jpg
طاولة مليئة بالخبز ومكونات لشيء ما.,371280,000000371280.jpg
فطيرة توت تحتوي على مكونات طبيعية وقشرة مخبوزة.,371280,000000371280.jpg
ثلاث نساء يجلسن على مائدة العشاء مع البيتزا.,450864,000000450864.jpg
سيدات يجلسن حول طاولة مع أطباق سوداء مع قطعتين بيتزا وزجاجة من المشروبات الغازية.,450864,000000450864.jpg
مجموعة من السيدات يجلسن لتناول العشاء,450864,000000450864.jpg
مجموعة من الناس يجلسون على طاولة طعام.,450864,000000450864.jpg
تجلس ثلاث نساء على طاولة مع البيتزا.,450864,000000450864.jpg
مطبخ مع قدور وأواني معلقة من السقف,22256,000000022256.jpg
يُظهر مطبخ تناول الطعام وحامل الأواني الاستخدام الفعال للمساحة الصغيرة في هذه الشقة.,22256,000000022256.jpg
منضدة مطبخ مع كراسي وأواني متنوعة.,22256,000000022256.jpg
تم تعليق العديد من الأواني والمقالي فوق طاولة المطبخ.,22256,000000022256.jpg
شريط الإفطار ورف القدور والمقالي في مطبخ حديث,22256,000000022256.jpg
وعاء كبير من البرتقال على طاولة خشبية.,26764,000000026764.jpg
وعاء خزفي مليء بالبرتقال معروض على طاولة خشبية.,26764,000000026764.jpg
البرتقال موضوع في وعاء أزرق على طاولة خشبية.,26764,000000026764.jpg
وعاء متعدد الألوان على طاولة خشبية به برتقال.,26764,000000026764.jpg
البرتقال في وعاء أزرق على طاولة خشبية.,26764,000000026764.jpg
عدة برتقال في وعاء على منضدة,26764,000000026764.jpg
صورة نقانق مع جانب من الخضار,580172,000000580172.jpg
طبق من الطعام يحتوي على سجق كلب وسلطة.,580172,000000580172.jpg
صورة مقربة لطبق من الطعام مع نقانق,580172,000000580172.jpg
نقانق مع كراوت حامض مع سلطة على الجانب.,580172,000000580172.jpg
هذا طبق مع نقانق وسلطة.,580172,000000580172.jpg
أواني الزهور موضوعة على طاولة بالقرب من نافذتين كبيرتين.,106660,000000106660.jpg
وردة صفراء طويلة في إناء أزرق طويل,106660,000000106660.jpg
زهرة واحدة صفراء ذات جذع طويل داخل إناء أزرق منحني.,106660,000000106660.jpg
زهرة في إناء ونباتات أخرى في شرفة مغلقة.,106660,000000106660.jpg
مزهرية زرقاء بداخلها زهرة صفراء واحدة.,106660,000000106660.jpg
